innings,team,phase,runs,wickets,balls,run_rate,boundaries,dots
1,Sunrisers Hyderabad,death,67,2,30,13.4,8,3
1,Sunrisers Hyderabad,middle,105,0,54,11.67,12,9
1,Sunrisers Hyderabad,powerplay,59,0,36,9.83,10,12
2,Royal Challengers Bangalore,death,43,4,42,6.14,5,21
2,Royal Challengers Bangalore,middle,40,3,41,5.85,5,21
2,Royal Challengers Bangalore,powerplay,30,3,36,5.0,3,20
