innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Lucknow Super Giants,MR Marsh,40,32,3,2,125.0,b KH Pandya,1
1,Lucknow Super Giants,AK Markram,12,8,0,1,150.0,c D Padikkal b Rasikh Salam,2
1,Lucknow Super Giants,RR Pant,1,6,0,0,16.67,c PD Salt b B Kumar,3
1,Lucknow Super Giants,N Pooran,1,7,0,0,14.29,b JR Hazlewood,4
1,Lucknow Super Giants,A Badoni,38,24,4,1,158.33,c JM Sharma b Rasikh Salam,5
1,Lucknow Super Giants,Abdul Samad,0,2,0,0,0.0,c RM Patidar b KH Pandya,6
1,Lucknow Super Giants,MD Choudhary,39,28,3,2,139.29,b Rasikh Salam,7
1,Lucknow Super Giants,GF Linde,7,7,1,0,100.0,c TH David b B Kumar,8
1,Lucknow Super Giants,Mohammed Shami,0,1,0,0,0.0,b B Kumar,9
1,Lucknow Super Giants,Avesh Khan,1,2,0,0,50.0,b Rasikh Salam,10
1,Lucknow Super Giants,DS Rathi,0,3,0,0,0.0,not out,11
2,Royal Challengers Bengaluru,PD Salt,7,8,1,0,87.5,b Prince Yadav,1
2,Royal Challengers Bengaluru,V Kohli,49,34,6,1,144.12,c N Pooran b Avesh Khan,2
2,Royal Challengers Bengaluru,D Padikkal,10,11,1,0,90.91,c Himmat Singh b Avesh Khan,3
2,Royal Challengers Bengaluru,RM Patidar,27,13,1,3,207.69,c DS Rathi b Prince Yadav,4
2,Royal Challengers Bengaluru,JM Sharma,23,9,2,2,255.56,c MD Choudhary b Prince Yadav,5
2,Royal Challengers Bengaluru,TH David,14,8,1,1,175.0,not out,6
2,Royal Challengers Bengaluru,R Shepherd,14,8,1,1,175.0,not out,7
