match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,2019-03-23,Royal Challengers Bangalore,MA Chidambaram Stadium,4.0,0,15,2,3.75,14,0,0
5,2019-03-26,Delhi Capitals,Arun Jaitley Stadium,4.0,0,23,1,5.75,7,0,0
12,2019-03-31,Rajasthan Royals,MA Chidambaram Stadium,2.0,0,23,0,11.5,1,0,0
15,2019-04-03,Mumbai Indians,Wankhede Stadium,2.0,0,10,1,5.0,6,0,0
18,2019-04-06,Kings XI Punjab,MA Chidambaram Stadium,4.0,0,24,0,6.0,7,0,0
23,2019-04-09,Kolkata Knight Riders,MA Chidambaram Stadium,4.0,0,17,1,4.25,15,1,0
25,2019-04-11,Rajasthan Royals,Sawai Mansingh Stadium,4.0,0,20,2,5.0,9,0,0
29,2019-04-14,Kolkata Knight Riders,Eden Gardens,4.0,0,49,0,12.25,6,1,0
33,2019-04-17,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,4.0,0,22,0,5.5,8,0,0
39,2019-04-21,Royal Challengers Bangalore,M.Chinnaswamy Stadium,4.0,0,29,2,7.25,8,0,0
41,2019-04-23,Sunrisers Hyderabad,MA Chidambaram Stadium,4.0,0,33,0,8.25,5,0,0
50,2019-05-01,Delhi Capitals,MA Chidambaram Stadium,3.0,0,9,3,3.0,9,0,0
55,2019-05-05,Kings XI Punjab,Punjab Cricket Association IS Bindra Stadium,2.0,0,16,1,8.0,5,0,0
57,2019-05-07,Mumbai Indians,MA Chidambaram Stadium,4.0,0,18,0,4.5,13,0,0
59,2019-05-10,Delhi Capitals,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,3.0,0,23,2,7.67,8,0,0
60,2019-05-12,Mumbai Indians,Rajiv Gandhi International Stadium,2.0,0,12,0,6.0,3,0,0
