innings,team,phase,runs,wickets,balls,run_rate,boundaries,dots
1,Lucknow Super Giants,death,75,1,30,15.0,11,6
1,Lucknow Super Giants,middle,107,1,54,11.89,16,15
1,Lucknow Super Giants,powerplay,53,0,36,8.83,7,14
2,Gujarat Titans,death,37,6,30,7.4,3,8
2,Gujarat Titans,middle,97,2,54,10.78,12,10
2,Gujarat Titans,powerplay,68,1,36,11.33,13,14
