innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Lucknow Super Giants,AK Markram,36,24,3,2,150.0,c M Shahrukh Khan b R Sai Kishore,1
1,Lucknow Super Giants,MR Marsh,117,64,10,8,182.81,c SE Rutherford b Arshad Khan,2
1,Lucknow Super Giants,N Pooran,56,27,4,5,207.41,not out,3
1,Lucknow Super Giants,RR Pant,16,6,0,2,266.67,not out,4
2,Gujarat Titans,B Sai Sudharsan,21,16,4,0,131.25,c AK Markram b W O'Rourke,1
2,Gujarat Titans,Shubman Gill,35,20,7,0,175.0,c Abdul Samad b Avesh Khan,2
2,Gujarat Titans,JC Buttler,33,18,3,2,183.33,b Akash Singh,3
2,Gujarat Titans,SE Rutherford,38,22,1,3,172.73,c Ravi Bishnoi b W O'Rourke,4
2,Gujarat Titans,M Shahrukh Khan,57,29,5,3,196.55,c Ravi Bishnoi b Avesh Khan,5
2,Gujarat Titans,R Tewatia,2,3,0,0,66.67,c Himmat Singh b W O'Rourke,6
2,Gujarat Titans,Arshad Khan,1,3,0,0,33.33,c W O'Rourke b Shahbaz Ahmed,7
2,Gujarat Titans,Rashid Khan,4,4,0,0,100.0,not out,8
2,Gujarat Titans,K Rabada,2,3,0,0,66.67,b A Badoni,9
2,Gujarat Titans,R Sai Kishore,1,2,0,0,50.0,b A Badoni,10
