match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
2,2019-03-24,Kolkata Knight Riders,Eden Gardens,4.0,0,42,1,10.5,7,2,0
8,2019-03-29,Rajasthan Royals,Rajiv Gandhi International Stadium,4.0,0,38,0,9.5,4,0,0
11,2019-03-31,Royal Challengers Bangalore,Rajiv Gandhi International Stadium,3.5,0,19,3,4.96,13,0,0
16,2019-04-04,Delhi Capitals,Arun Jaitley Stadium,4.0,0,25,1,6.25,10,0,0
19,2019-04-06,Mumbai Indians,Rajiv Gandhi International Stadium,3.0,0,20,1,6.67,8,1,0
22,2019-04-08,Kings XI Punjab,Punjab Cricket Association IS Bindra Stadium,4.0,0,21,2,5.25,9,0,0
30,2019-04-14,Delhi Capitals,Rajiv Gandhi International Stadium,4.0,0,30,0,7.5,6,1,0
33,2019-04-17,Chennai Super Kings,Rajiv Gandhi International Stadium,4.0,0,33,0,8.25,6,2,0
38,2019-04-21,Kolkata Knight Riders,Rajiv Gandhi International Stadium,4.0,0,37,1,9.25,6,0,0
41,2019-04-23,Chennai Super Kings,MA Chidambaram Stadium,3.5,0,54,1,14.09,3,1,0
48,2019-04-29,Kings XI Punjab,Rajiv Gandhi International Stadium,4.0,0,33,2,8.25,7,2,0
