cricsheet_match_id,match_number,date,venue,team_1,team_2,toss_winner,toss_decision,winner,result,win_by_runs,win_by_wickets,player_of_match,team_1_score,team_2_score,team_1_overs,team_2_overs,method,target_overs,match_stage,umpire_1,umpire_2,tv_umpire,match_referee
1254068,11,2021-04-18,"Wankhede Stadium, Mumbai",Punjab Kings,Delhi Capitals,Delhi Capitals,field,Delhi Capitals,,0,6,S Dhawan,195/4,198/4,20.0,18.2,,20,league,AK Chaudhary,PR Reiffel,S Ravi,M Nayyar
1254069,12,2021-04-19,"Wankhede Stadium, Mumbai",Chennai Super Kings,Rajasthan Royals,Rajasthan Royals,field,Chennai Super Kings,,45,0,MM Ali,188/9,143/9,20.0,20.0,,20,league,PR Reiffel,VK Sharma,YC Barde,Prakash Bhatt
1254070,13,2021-04-20,"MA Chidambaram Stadium, Chepauk, Chennai",Mumbai Indians,Delhi Capitals,Mumbai Indians,bat,Delhi Capitals,,0,6,A Mishra,137/9,138/4,20.0,19.1,,20,league,C Shamshuddin,CB Gaffaney,UV Gandhe,V Narayan Kutty
1254071,14,2021-04-21,"MA Chidambaram Stadium, Chepauk, Chennai",Punjab Kings,Sunrisers Hyderabad,Punjab Kings,bat,Sunrisers Hyderabad,,0,9,JM Bairstow,120/10,121/1,19.4,18.4,,20,league,K Srinivasan,Nitin Menon,KN Ananthapadmanabhan,S Chaturvedi
1254072,15,2021-04-21,"Wankhede Stadium, Mumbai",Chennai Super Kings,Kolkata Knight Riders,Kolkata Knight Riders,field,Chennai Super Kings,,18,0,F du Plessis,220/3,202/10,20.0,19.1,,20,league,AY Dandekar,PR Reiffel,AK Chaudhary,Shakti Singh
1254073,16,2021-04-22,"Wankhede Stadium, Mumbai",Rajasthan Royals,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Royal Challengers Bangalore,,0,10,D Padikkal,177/9,181/0,20.0,16.3,,20,league,J Madanagopal,S Ravi,VK Sharma,Shakti Singh
1254074,17,2021-04-23,"MA Chidambaram Stadium, Chepauk, Chennai",Mumbai Indians,Punjab Kings,Punjab Kings,field,Punjab Kings,,0,9,KL Rahul,131/6,132/1,20.0,17.4,,20,league,C Shamshuddin,Nitin Menon,HAS Khalid,V Narayan Kutty
1254075,18,2021-04-24,"Wankhede Stadium, Mumbai",Kolkata Knight Riders,Rajasthan Royals,Rajasthan Royals,field,Rajasthan Royals,,0,6,CH Morris,133/9,134/4,20.0,18.5,,20,league,Navdeep Singh,S Ravi,PR Reiffel,M Nayyar
1254076,19,2021-04-25,"Wankhede Stadium, Mumbai",Chennai Super Kings,Royal Challengers Bangalore,Chennai Super Kings,bat,Chennai Super Kings,,69,0,RA Jadeja,191/4,122/9,20.0,20.0,,20,league,AK Chaudhary,VK Sharma,Navdeep Singh,Shakti Singh
1254077,20,2021-04-25,"MA Chidambaram Stadium, Chepauk, Chennai",Delhi Capitals,Sunrisers Hyderabad,Delhi Capitals,bat,,tie,0,0,PP Shaw,159/4,159/7,20.0,20.0,,20,league,CB Gaffaney,KN Ananthapadmanabhan,Tapan Sharma,S Chaturvedi
1254078,21,2021-04-26,"Narendra Modi Stadium, Ahmedabad",Punjab Kings,Kolkata Knight Riders,Kolkata Knight Riders,field,Kolkata Knight Riders,,0,5,EJG Morgan,123/9,126/5,20.0,16.4,,20,league,PR Reiffel,YC Barde,S Ravi,Prakash Bhatt
1254079,22,2021-04-27,"Narendra Modi Stadium, Ahmedabad",Royal Challengers Bangalore,Delhi Capitals,Delhi Capitals,field,Royal Challengers Bangalore,,1,0,AB de Villiers,171/5,170/4,20.0,20.0,,20,league,S Ravi,VK Sharma,AK Chaudhary,M Nayyar
1254080,23,2021-04-28,"Arun Jaitley Stadium, Delhi",Sunrisers Hyderabad,Chennai Super Kings,Sunrisers Hyderabad,bat,Chennai Super Kings,,0,7,RD Gaikwad,171/3,173/3,20.0,18.3,,20,league,C Shamshuddin,CK Nandan,KN Ananthapadmanabhan,J Srinath
1254081,24,2021-04-29,"Arun Jaitley Stadium, Delhi",Rajasthan Royals,Mumbai Indians,Mumbai Indians,field,Mumbai Indians,,0,7,Q de Kock,171/4,172/3,20.0,18.3,,20,league,CB Gaffaney,KN Ananthapadmanabhan,C Shamshuddin,V Narayan Kutty
1254082,25,2021-04-29,"Narendra Modi Stadium, Ahmedabad",Kolkata Knight Riders,Delhi Capitals,Delhi Capitals,field,Delhi Capitals,,0,7,PP Shaw,154/6,156/3,20.0,16.3,,20,league,AK Chaudhary,YC Barde,AY Dandekar,Prakash Bhatt
1254083,26,2021-04-30,"Narendra Modi Stadium, Ahmedabad",Punjab Kings,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Punjab Kings,,34,0,Harpreet Brar,179/5,145/8,20.0,20.0,,20,league,S Ravi,VK Sharma,J Madanagopal,Shakti Singh
1254084,27,2021-05-01,"Arun Jaitley Stadium, Delhi",Chennai Super Kings,Mumbai Indians,Mumbai Indians,field,Mumbai Indians,,0,4,KA Pollard,218/4,219/6,20.0,20.0,,20,league,KN Ananthapadmanabhan,CK Nandan,CB Gaffaney,J Srinath
1254085,28,2021-05-02,"Arun Jaitley Stadium, Delhi",Rajasthan Royals,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Rajasthan Royals,,55,0,JC Buttler,220/3,165/8,20.0,20.0,,20,league,C Shamshuddin,CB Gaffaney,UV Gandhe,S Chaturvedi
1254086,29,2021-05-02,"Narendra Modi Stadium, Ahmedabad",Punjab Kings,Delhi Capitals,Delhi Capitals,field,Delhi Capitals,,0,7,MA Agarwal,166/6,167/3,20.0,17.4,,20,league,AK Chaudhary,AY Dandekar,J Madanagopal,Shakti Singh
1254104,30,2021-09-19,Dubai International Cricket Stadium,Chennai Super Kings,Mumbai Indians,Chennai Super Kings,bat,Chennai Super Kings,,20,0,RD Gaikwad,156/6,136/8,20.0,20.0,,20,league,Nitin Menon,RK Illingworth,AK Chaudhary,J Srinath
1254087,31,2021-09-20,"Zayed Cricket Stadium, Abu Dhabi",Royal Challengers Bangalore,Kolkata Knight Riders,Royal Challengers Bangalore,bat,Kolkata Knight Riders,,0,9,CV Varun,92/10,94/1,19.0,10.0,,20,league,CB Gaffaney,S Ravi,VK Sharma,V Narayan Kutty
1254111,32,2021-09-21,Dubai International Cricket Stadium,Rajasthan Royals,Punjab Kings,Punjab Kings,field,Rajasthan Royals,,2,0,Kartik Tyagi,185/10,183/4,20.0,20.0,,20,league,AK Chaudhary,MA Gough,KN Ananthapadmanabhan,Prakash Bhatt
1254105,33,2021-09-22,Dubai International Cricket Stadium,Sunrisers Hyderabad,Delhi Capitals,Sunrisers Hyderabad,bat,Delhi Capitals,,0,8,A Nortje,134/9,139/2,20.0,17.5,,20,league,KN Ananthapadmanabhan,RK Illingworth,J Madanagopal,M Nayyar
1254096,34,2021-09-23,"Zayed Cricket Stadium, Abu Dhabi",Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,field,Kolkata Knight Riders,,0,7,SP Narine,155/6,159/3,20.0,15.1,,20,league,S Ravi,VK Sharma,CB Gaffaney,V Narayan Kutty
1254113,35,2021-09-24,Sharjah Cricket Stadium,Royal Challengers Bangalore,Chennai Super Kings,Chennai Super Kings,field,Chennai Super Kings,,0,6,DJ Bravo,156/6,157/4,20.0,18.1,,20,league,AK Chaudhary,Nitin Menon,MA Gough,J Srinath
1254097,36,2021-09-25,"Zayed Cricket Stadium, Abu Dhabi",Delhi Capitals,Rajasthan Royals,Rajasthan Royals,field,Delhi Capitals,,33,0,SS Iyer,154/6,121/6,20.0,20.0,,20,league,CB Gaffaney,UV Gandhe,S Ravi,V Narayan Kutty
1254107,37,2021-09-25,Sharjah Cricket Stadium,Punjab Kings,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Punjab Kings,,5,0,JO Holder,125/7,120/7,20.0,20.0,,20,league,RK Illingworth,YC Barde,KN Ananthapadmanabhan,Prakash Bhatt
1254098,38,2021-09-26,"Zayed Cricket Stadium, Abu Dhabi",Kolkata Knight Riders,Chennai Super Kings,Kolkata Knight Riders,bat,Chennai Super Kings,,0,2,RA Jadeja,171/6,172/8,20.0,20.0,,20,league,CB Gaffaney,Tapan Sharma,VK Sharma,V Narayan Kutty
1254108,39,2021-09-26,Dubai International Cricket Stadium,Royal Challengers Bangalore,Mumbai Indians,Mumbai Indians,field,Royal Challengers Bangalore,,54,0,GJ Maxwell,165/6,111/10,20.0,18.1,,20,league,AK Chaudhary,MA Gough,Nitin Menon,M Nayyar
1254100,40,2021-09-27,Dubai International Cricket Stadium,Rajasthan Royals,Sunrisers Hyderabad,Rajasthan Royals,bat,Sunrisers Hyderabad,,0,7,JJ Roy,164/5,167/3,20.0,18.3,,20,league,KN Ananthapadmanabhan,Navdeep Singh,RK Illingworth,J Srinath
1254092,41,2021-09-28,Sharjah Cricket Stadium,Delhi Capitals,Kolkata Knight Riders,Kolkata Knight Riders,field,Kolkata Knight Riders,,0,3,SP Narine,127/9,130/7,20.0,18.2,,20,league,Nitin Menon,HAS Khalid,AK Chaudhary,Prakash Bhatt
1254099,42,2021-09-28,"Zayed Cricket Stadium, Abu Dhabi",Punjab Kings,Mumbai Indians,Mumbai Indians,field,Mumbai Indians,,0,6,KA Pollard,135/6,137/4,20.0,19.0,,20,league,S Ravi,VK Sharma,UV Gandhe,V Narayan Kutty
1254103,43,2021-09-29,Dubai International Cricket Stadium,Rajasthan Royals,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Royal Challengers Bangalore,,0,7,YS Chahal,149/9,153/3,20.0,17.1,,20,league,AY Dandekar,KN Ananthapadmanabhan,RK Illingworth,M Nayyar
1254091,44,2021-09-30,Sharjah Cricket Stadium,Sunrisers Hyderabad,Chennai Super Kings,Chennai Super Kings,field,Chennai Super Kings,,0,6,JR Hazlewood,134/7,139/4,20.0,19.4,,20,league,Nitin Menon,YC Barde,MA Gough,Prakash Bhatt
1254102,45,2021-10-01,Dubai International Cricket Stadium,Kolkata Knight Riders,Punjab Kings,Punjab Kings,field,Punjab Kings,,0,5,KL Rahul,165/7,168/5,20.0,19.3,,20,league,KN Ananthapadmanabhan,RK Illingworth,AY Dandekar,M Nayyar
1254112,46,2021-10-02,Sharjah Cricket Stadium,Mumbai Indians,Delhi Capitals,Delhi Capitals,field,Delhi Capitals,,0,4,AR Patel,129/8,132/6,20.0,19.1,,20,league,AK Chaudhary,MA Gough,Nitin Menon,J Srinath
1254089,47,2021-10-02,"Zayed Cricket Stadium, Abu Dhabi",Chennai Super Kings,Rajasthan Royals,Rajasthan Royals,field,Rajasthan Royals,,0,7,RD Gaikwad,189/4,190/3,20.0,17.3,,20,league,CB Gaffaney,VK Sharma,Tapan Sharma,V Narayan Kutty
1254090,48,2021-10-03,Sharjah Cricket Stadium,Royal Challengers Bangalore,Punjab Kings,Royal Challengers Bangalore,bat,Royal Challengers Bangalore,,6,0,GJ Maxwell,164/7,158/6,20.0,20.0,,20,league,KN Ananthapadmanabhan,RK Illingworth,K Srinivasan,Prakash Bhatt
1254109,49,2021-10-03,Dubai International Cricket Stadium,Sunrisers Hyderabad,Kolkata Knight Riders,Sunrisers Hyderabad,bat,Kolkata Knight Riders,,0,6,Shubman Gill,115/8,119/4,20.0,19.4,,20,league,J Madanagopal,MA Gough,Navdeep Singh,M Nayyar
1254110,50,2021-10-04,Dubai International Cricket Stadium,Chennai Super Kings,Delhi Capitals,Delhi Capitals,field,Delhi Capitals,,0,3,AR Patel,136/5,139/7,20.0,19.4,,20,league,AK Chaudhary,Nitin Menon,HAS Khalid,J Srinath
1254093,51,2021-10-05,Sharjah Cricket Stadium,Rajasthan Royals,Mumbai Indians,Mumbai Indians,field,Mumbai Indians,,0,8,NM Coulter-Nile,90/9,94/2,20.0,8.2,,20,league,AK Chaudhary,MA Gough,J Madanagopal,Prakash Bhatt
1254095,52,2021-10-06,"Zayed Cricket Stadium, Abu Dhabi",Sunrisers Hyderabad,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Sunrisers Hyderabad,,4,0,KS Williamson,141/7,137/6,20.0,20.0,,20,league,S Ravi,UV Gandhe,CB Gaffaney,V Narayan Kutty
1254094,53,2021-10-07,Dubai International Cricket Stadium,Chennai Super Kings,Punjab Kings,Punjab Kings,field,Punjab Kings,,0,6,KL Rahul,134/6,139/4,20.0,13.0,,20,league,K Srinivasan,RK Illingworth,AY Dandekar,J Srinath
1254106,54,2021-10-07,Sharjah Cricket Stadium,Kolkata Knight Riders,Rajasthan Royals,Rajasthan Royals,field,Kolkata Knight Riders,,86,0,Shivam Mavi,171/4,85/10,20.0,16.1,,20,league,MA Gough,HAS Khalid,YC Barde,M Nayyar
1254088,55,2021-10-08,"Zayed Cricket Stadium, Abu Dhabi",Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,bat,Mumbai Indians,,42,0,Ishan Kishan,235/9,193/8,20.0,20.0,,20,league,Tapan Sharma,VK Sharma,,V Narayan Kutty
1254101,56,2021-10-08,Dubai International Cricket Stadium,Delhi Capitals,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Royal Challengers Bangalore,,0,7,KS Bharat,164/5,166/3,20.0,20.0,,20,league,KN Ananthapadmanabhan,Nitin Menon,K Srinivasan,Prakash Bhatt
1254114,57,2021-10-10,Dubai International Cricket Stadium,Delhi Capitals,Chennai Super Kings,Chennai Super Kings,field,Chennai Super Kings,,0,4,RD Gaikwad,172/5,173/6,20.0,19.4,,20,Qualifier 1,Nitin Menon,RK Illingworth,MA Gough,J Srinath
1254115,58,2021-10-11,Sharjah Cricket Stadium,Royal Challengers Bangalore,Kolkata Knight Riders,Royal Challengers Bangalore,bat,Kolkata Knight Riders,,0,4,SP Narine,138/7,139/6,20.0,19.4,,20,Eliminator,CB Gaffaney,VK Sharma,AK Chaudhary,M Nayyar
1254116,59,2021-10-13,Sharjah Cricket Stadium,Delhi Capitals,Kolkata Knight Riders,Kolkata Knight Riders,field,Kolkata Knight Riders,,0,3,VR Iyer,135/5,136/7,20.0,19.5,,20,Qualifier 2,KN Ananthapadmanabhan,MA Gough,CB Gaffaney,M Nayyar
1254117,60,2021-10-15,Dubai International Cricket Stadium,Chennai Super Kings,Kolkata Knight Riders,Kolkata Knight Riders,field,Chennai Super Kings,,27,0,F du Plessis,192/3,165/9,20.0,20.0,,20,Final,Nitin Menon,RK Illingworth,S Ravi,J Srinath
