innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Royal Challengers Bangalore,1,V Kohli,5,4,D Padikkal,4,6,10,10
1,Royal Challengers Bangalore,2,KS Bharat,11,14,D Padikkal,18,14,31,26
1,Royal Challengers Bangalore,3,KS Bharat,5,5,GJ Maxwell,5,8,10,13
1,Royal Challengers Bangalore,4,GJ Maxwell,1,2,AB de Villiers,0,1,1,3
1,Royal Challengers Bangalore,5,Sachin Baby,6,12,GJ Maxwell,4,7,11,18
1,Royal Challengers Bangalore,6,PWH de Silva,0,1,Sachin Baby,0,0,0,1
1,Royal Challengers Bangalore,7,KA Jamieson,2,6,Sachin Baby,1,5,3,11
1,Royal Challengers Bangalore,8,HV Patel,7,5,KA Jamieson,2,6,10,11
1,Royal Challengers Bangalore,9,HV Patel,5,5,Mohammed Siraj,2,1,7,6
1,Royal Challengers Bangalore,10,YS Chahal,2,6,Mohammed Siraj,6,9,9,15
2,Kolkata Knight Riders,1,Shubman Gill,48,34,VR Iyer,29,22,82,55
2,Kolkata Knight Riders,2,VR Iyer,12,5,AD Russell,0,0,12,5
