innings,team,wicket_number,player_out,score,over
1,Royal Challengers Bangalore,1,V Kohli,10,2.4
1,Royal Challengers Bangalore,2,D Padikkal,41,6.6
1,Royal Challengers Bangalore,3,KS Bharat,51,9.1
1,Royal Challengers Bangalore,4,AB de Villiers,52,9.4
1,Royal Challengers Bangalore,5,GJ Maxwell,63,12.4
1,Royal Challengers Bangalore,6,PWH de Silva,63,12.5
1,Royal Challengers Bangalore,7,Sachin Baby,66,14.4
1,Royal Challengers Bangalore,8,KA Jamieson,76,16.3
1,Royal Challengers Bangalore,9,HV Patel,83,17.3
1,Royal Challengers Bangalore,10,Mohammed Siraj,92,19.6
2,Kolkata Knight Riders,1,Shubman Gill,82,10.1
