innings,team,phase,runs,wickets,balls,run_rate,boundaries,dots
1,Royal Challengers Bangalore,death,28,4,40,4.2,3,24
1,Royal Challengers Bangalore,middle,23,5,40,3.45,0,21
1,Royal Challengers Bangalore,powerplay,41,1,34,7.24,5,15
2,Kolkata Knight Riders,death,34,1,21,9.71,6,8
2,Kolkata Knight Riders,middle,38,0,21,10.86,6,6
2,Kolkata Knight Riders,powerplay,22,0,18,7.33,3,10
