innings,team,wicket_number,player_out,score,over
1,Mumbai Indians,1,RG Sharma,46,5.4
1,Mumbai Indians,2,Q de Kock,48,6.1
1,Mumbai Indians,3,SA Yadav,92,11.6
1,Mumbai Indians,4,SS Tiwary,121,15.1
1,Mumbai Indians,5,HH Pandya,124,15.5
1,Mumbai Indians,6,KH Pandya,136,17.1
1,Mumbai Indians,7,KA Pollard,151,19.1
1,Mumbai Indians,8,JL Pattinson,156,19.5
1,Mumbai Indians,9,TA Boult,156,20.1
2,Chennai Super Kings,1,SR Watson,5,1.6
2,Chennai Super Kings,2,M Vijay,6,2.6
2,Chennai Super Kings,3,AT Rayudu,121,16.6
2,Chennai Super Kings,4,RA Jadeja,134,18.1
2,Chennai Super Kings,5,SM Curran,153,19.2
