innings,team,wicket_number,player_out,score,over
1,Sunrisers Hyderabad,1,AJ Finch,2,1.5
1,Sunrisers Hyderabad,2,S Dhawan,77,12.3
1,Sunrisers Hyderabad,3,DA Warner,82,14.2
1,Sunrisers Hyderabad,4,KL Rahul,108,17.6
1,Sunrisers Hyderabad,5,DJG Sammy,111,18.3
1,Sunrisers Hyderabad,6,KV Sharma,130,20.4
2,Rajasthan Royals,1,AM Nayar,4,1.3
2,Rajasthan Royals,2,SV Samson,15,4.3
2,Rajasthan Royals,3,SR Watson,31,7.2
2,Rajasthan Royals,4,AM Rahane,108,16.6
2,Rajasthan Royals,5,BJ Hodge,111,18.4
2,Rajasthan Royals,6,R Bhatia,121,19.3
