innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Chennai Super Kings,1,RD Gaikwad,17,12,DP Conway,10,13,32,25
1,Chennai Super Kings,2,AM Rahane,10,6,RD Gaikwad,7,6,17,12
1,Chennai Super Kings,3,MM Ali,7,12,AM Rahane,7,9,15,21
1,Chennai Super Kings,4,S Dube,9,4,AM Rahane,4,5,13,9
1,Chennai Super Kings,5,AT Rayudu,18,11,S Dube,16,8,36,19
1,Chennai Super Kings,6,RA Jadeja,6,6,AT Rayudu,5,6,13,12
1,Chennai Super Kings,7,MS Dhoni,20,8,RA Jadeja,15,10,38,18
1,Chennai Super Kings,8,DL Chahar,1,2,MS Dhoni,0,1,2,3
1,Chennai Super Kings,9,TU Deshpande,0,1,DL Chahar,0,0,1,1
2,Delhi Capitals,1,DA Warner,0,2,PD Salt,0,0,0,2
2,Delhi Capitals,2,MR Marsh,1,2,PD Salt,17,11,20,13
2,Delhi Capitals,3,MK Pandey,1,2,MR Marsh,4,2,5,4
2,Delhi Capitals,4,MK Pandey,26,27,RR Rossouw,33,32,59,59
2,Delhi Capitals,5,RR Rossouw,2,5,RV Patel,2,4,5,9
2,Delhi Capitals,6,AR Patel,21,12,RV Patel,4,8,27,20
2,Delhi Capitals,7,Aman Hakim Khan,1,2,RV Patel,4,4,9,6
2,Delhi Capitals,8,Lalit Yadav,12,5,Aman Hakim Khan,1,1,15,6
2,Delhi Capitals,9,Kuldeep Yadav,0,1,Aman Hakim Khan,0,0,0,1
