innings,team,wicket_number,player_out,score,over
1,Chennai Super Kings,1,DP Conway,32,5.1
1,Chennai Super Kings,2,RD Gaikwad,49,7.1
1,Chennai Super Kings,3,MM Ali,64,10.4
1,Chennai Super Kings,4,AM Rahane,77,12.1
1,Chennai Super Kings,5,S Dube,113,15.2
1,Chennai Super Kings,6,AT Rayudu,126,17.2
1,Chennai Super Kings,7,RA Jadeja,164,20.2
1,Chennai Super Kings,8,MS Dhoni,166,20.5
2,Delhi Capitals,1,DA Warner,0,1.2
2,Delhi Capitals,2,PD Salt,20,3.3
2,Delhi Capitals,3,MR Marsh,25,4.1
2,Delhi Capitals,4,MK Pandey,84,13.6
2,Delhi Capitals,5,RR Rossouw,89,15.3
2,Delhi Capitals,6,AR Patel,116,18.5
2,Delhi Capitals,7,RV Patel,125,19.5
2,Delhi Capitals,8,Lalit Yadav,140,20.5
