innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Delhi Capitals,AR Patel,4.0,0,27,2,6.75,8,0,0
1,Delhi Capitals,I Sharma,2.0,0,23,0,11.5,3,2,0
1,Delhi Capitals,KK Ahmed,4.0,0,32,1,8.0,8,2,0
1,Delhi Capitals,Kuldeep Yadav,4.0,0,28,1,7.0,5,3,0
1,Delhi Capitals,Lalit Yadav,3.0,0,34,1,11.33,5,0,0
1,Delhi Capitals,MR Marsh,3.0,0,18,3,6.0,6,3,0
2,Chennai Super Kings,DL Chahar,3.0,0,28,2,9.33,10,1,0
2,Chennai Super Kings,M Pathirana,4.0,0,37,3,9.25,10,4,0
2,Chennai Super Kings,M Theekshana,2.0,0,16,0,8.0,2,0,0
2,Chennai Super Kings,MM Ali,4.0,0,16,0,4.0,12,0,0
2,Chennai Super Kings,RA Jadeja,4.0,0,19,1,4.75,10,0,0
2,Chennai Super Kings,TU Deshpande,3.0,0,18,0,6.0,8,0,0
