innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Rajasthan Royals,YBK Jaiswal,5,7,1,0,71.43,b Mukesh Kumar,1
1,Rajasthan Royals,JC Buttler,11,16,0,0,68.75,lbw b Kuldeep Yadav,2
1,Rajasthan Royals,SV Samson,15,14,3,0,107.14,c RR Pant b KK Ahmed,3
1,Rajasthan Royals,R Parag,84,45,7,6,186.67,not out,4
1,Rajasthan Royals,R Ashwin,29,19,0,3,152.63,c T Stubbs b AR Patel,5
1,Rajasthan Royals,Dhruv Jurel,20,12,3,0,166.67,b A Nortje,6
1,Rajasthan Royals,SO Hetmyer,14,7,1,1,200.0,not out,7
2,Delhi Capitals,DA Warner,49,34,5,3,144.12,c Sandeep Sharma b Avesh Khan,1
2,Delhi Capitals,MR Marsh,23,12,5,0,191.67,b N Burger,2
2,Delhi Capitals,RK Bhui,0,2,0,0,0.0,c SV Samson b N Burger,3
2,Delhi Capitals,RR Pant,28,26,2,1,107.69,c SV Samson b YS Chahal,4
2,Delhi Capitals,T Stubbs,44,23,2,3,191.3,not out,5
2,Delhi Capitals,Abishek Porel,9,10,0,0,90.0,c JC Buttler b YS Chahal,6
2,Delhi Capitals,AR Patel,15,13,1,0,115.38,not out,7
