innings,over,ball,team,batter,bowler,umpire,type,decision,umpires_call
1,8,2,Delhi Capitals,JC Buttler,Kuldeep Yadav,A Nand Kishore,wicket,upheld,False
1,13,6,Delhi Capitals,R Ashwin,Kuldeep Yadav,Nitin Menon,wicket,struck down,False
1,19,5,Delhi Capitals,SO Hetmyer,Mukesh Kumar,Nitin Menon,wicket,struck down,False
2,4,3,Rajasthan Royals,RK Bhui,N Burger,A Nand Kishore,wicket,struck down,False
