innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Chennai Super Kings,1,RD Gaikwad,2,5,DP Conway,5,9,8,13
1,Chennai Super Kings,2,MM Ali,21,17,RD Gaikwad,33,22,57,39
1,Chennai Super Kings,3,N Jagadeesan,30,22,RD Gaikwad,18,22,48,44
1,Chennai Super Kings,4,N Jagadeesan,1,1,S Dube,0,2,1,3
1,Chennai Super Kings,5,MS Dhoni,7,10,N Jagadeesan,6,8,16,18
1,Chennai Super Kings,6,MJ Santner,1,1,N Jagadeesan,2,2,3,3
2,Gujarat Titans,1,WP Saha,40,26,Shubman Gill,18,17,59,43
2,Gujarat Titans,2,MS Wade,20,15,WP Saha,6,10,31,25
2,Gujarat Titans,3,HH Pandya,7,6,WP Saha,3,5,10,11
2,Gujarat Titans,4,DA Miller,15,20,WP Saha,18,16,37,36
