innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Gujarat Titans,AS Joseph,3.0,0,15,1,5.0,9,0,0
1,Gujarat Titans,HH Pandya,2.0,0,8,0,4.0,5,0,1
1,Gujarat Titans,Mohammed Shami,4.0,0,19,2,4.75,9,0,0
1,Gujarat Titans,R Sai Kishore,4.0,0,31,1,7.75,7,1,0
1,Gujarat Titans,Rashid Khan,4.0,0,31,1,7.75,6,0,0
1,Gujarat Titans,Yash Dayal,3.0,0,27,0,9.0,6,3,0
2,Chennai Super Kings,M Pathirana,3.1,0,24,2,7.58,6,3,0
2,Chennai Super Kings,MJ Santner,4.0,0,24,0,6.0,10,0,0
2,Chennai Super Kings,MM Ali,2.0,0,11,1,5.5,4,0,0
2,Chennai Super Kings,Mukesh Choudhary,3.0,0,28,0,9.33,5,0,0
2,Chennai Super Kings,PH Solanki,4.0,0,18,0,4.5,6,0,0
2,Chennai Super Kings,Simarjeet Singh,3.0,0,26,0,8.67,8,1,0
