innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Royal Challengers Bangalore,1,A Mukund,8,9,CH Gayle,34,16,44,24
1,Royal Challengers Bangalore,2,A Mukund,11,12,V Kohli,9,12,22,24
1,Royal Challengers Bangalore,3,V Kohli,10,12,AB de Villiers,21,13,33,25
1,Royal Challengers Bangalore,4,MC Henriques,9,11,V Kohli,13,11,24,22
1,Royal Challengers Bangalore,5,MC Henriques,13,8,SS Tiwary,7,7,22,14
1,Royal Challengers Bangalore,6,R Rampaul,3,4,SS Tiwary,1,1,4,5
1,Royal Challengers Bangalore,7,R Vinay Kumar,22,6,SS Tiwary,0,0,22,6
2,Rajasthan Royals,1,R Dravid,19,10,AM Rahane,2,7,21,17
2,Rajasthan Royals,2,R Dravid,3,7,SV Samson,22,16,27,23
2,Rajasthan Royals,3,SR Watson,25,21,SV Samson,41,25,68,46
2,Rajasthan Royals,4,SR Watson,16,10,BJ Hodge,29,15,46,25
2,Rajasthan Royals,5,BJ Hodge,3,3,STR Binny,2,2,5,5
2,Rajasthan Royals,6,OA Shah,1,1,STR Binny,0,0,1,1
2,Rajasthan Royals,7,JP Faulkner,1,1,STR Binny,4,1,5,2
