innings,team,wicket_number,player_out,score,over
1,Royal Challengers Bangalore,1,CH Gayle,44,4.6
1,Royal Challengers Bangalore,2,A Mukund,66,8.6
1,Royal Challengers Bangalore,3,AB de Villiers,99,13.1
1,Royal Challengers Bangalore,4,V Kohli,123,16.5
1,Royal Challengers Bangalore,5,MC Henriques,145,19.1
1,Royal Challengers Bangalore,6,R Rampaul,149,19.6
2,Rajasthan Royals,1,AM Rahane,21,3.5
2,Rajasthan Royals,2,R Dravid,48,7.4
2,Rajasthan Royals,3,SV Samson,116,15.2
2,Rajasthan Royals,4,SR Watson,162,19.3
2,Rajasthan Royals,5,BJ Hodge,167,20.2
2,Rajasthan Royals,6,OA Shah,168,20.3
