innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Royal Challengers Bangalore,A Mukund,19,21,1,0,90.48,b SK Trivedi,1
1,Royal Challengers Bangalore,CH Gayle,34,16,6,1,212.5,c SV Samson b SR Watson,2
1,Royal Challengers Bangalore,V Kohli,32,35,3,0,91.43,c JP Faulkner b SR Watson,3
1,Royal Challengers Bangalore,AB de Villiers,21,13,3,0,161.54,c JP Faulkner b S Sreesanth,4
1,Royal Challengers Bangalore,MC Henriques,22,19,2,1,115.79,"run out (JP Faulkner, SV Samson)",5
1,Royal Challengers Bangalore,SS Tiwary,8,8,0,0,100.0,not out,6
1,Royal Challengers Bangalore,R Rampaul,3,4,0,0,75.0,c SV Samson b SR Watson,7
1,Royal Challengers Bangalore,R Vinay Kumar,22,6,0,3,366.67,not out,8
2,Rajasthan Royals,R Dravid,22,17,4,0,129.41,b MC Henriques,1
2,Rajasthan Royals,AM Rahane,2,7,0,0,28.57,c RP Singh b R Rampaul,2
2,Rajasthan Royals,SV Samson,63,41,7,2,153.66,c M Kartik b R Rampaul,3
2,Rajasthan Royals,SR Watson,41,31,3,1,132.26,c AB de Villiers b RP Singh,4
2,Rajasthan Royals,BJ Hodge,32,18,1,2,177.78,b R Vinay Kumar,5
2,Rajasthan Royals,STR Binny,6,3,1,0,200.0,not out,6
2,Rajasthan Royals,OA Shah,1,1,0,0,100.0,"run out (V Kohli, AB de Villiers)",7
2,Rajasthan Royals,JP Faulkner,1,1,0,0,100.0,not out,8
