innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Kings XI Punjab,DPMD Jayawardene,93,62,13,2,150.0,not out,1
1,Kings XI Punjab,SE Marsh,0,1,0,0,0.0,c AC Gilchrist b RJ Harris,2
1,Kings XI Punjab,KC Sangakkara,52,37,9,1,140.54,c PP Ojha b R Sharma,3
1,Kings XI Punjab,Yuvraj Singh,20,20,1,1,100.0,c A Symonds b RP Singh,4
1,Kings XI Punjab,IK Pathan,1,1,0,0,100.0,not out,5
2,Deccan Chargers,AC Gilchrist,9,5,2,0,180.0,c J Theron b IK Pathan,1
2,Deccan Chargers,MD Mishra,20,21,4,0,95.24,lbw b VS Malik,2
2,Deccan Chargers,TL Suman,43,31,3,3,138.71,c KC Sangakkara b PP Chawla,3
2,Deccan Chargers,RG Sharma,68,38,6,3,178.95,not out,4
2,Deccan Chargers,A Symonds,4,6,0,0,66.67,b J Theron,5
2,Deccan Chargers,MR Marsh,15,11,1,1,136.36,c DPMD Jayawardene b Yuvraj Singh,6
2,Deccan Chargers,B Sumanth,6,3,1,0,200.0,not out,7
