match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
22,2022-04-12,Chennai Super Kings,"Dr DY Patil Sports Academy, Mumbai",3.0,0,29,0,9.67,9,0,0
27,2022-04-16,Delhi Capitals,"Wankhede Stadium, Mumbai",2.0,0,14,0,7.0,4,0,0
31,2022-04-19,Lucknow Super Giants,"Dr DY Patil Sports Academy, Mumbai",2.0,0,11,1,5.5,6,1,0
39,2022-04-26,Rajasthan Royals,"Maharashtra Cricket Association Stadium, Pune",1.0,0,4,0,4.0,2,0,0
43,2022-04-30,Gujarat Titans,"Brabourne Stadium, Mumbai",1.0,0,10,0,10.0,2,0,0
49,2022-05-04,Chennai Super Kings,"Maharashtra Cricket Association Stadium, Pune",4.0,0,22,2,5.5,8,0,0
54,2022-05-08,Sunrisers Hyderabad,"Wankhede Stadium, Mumbai",2.0,0,13,1,6.5,7,0,0
60,2022-05-13,Punjab Kings,"Brabourne Stadium, Mumbai",2.0,0,17,1,8.5,5,0,0
67,2022-05-19,Gujarat Titans,"Wankhede Stadium, Mumbai",4.0,1,28,1,7.0,14,1,0
73,2022-05-27,Rajasthan Royals,"Narendra Modi Stadium, Ahmedabad",3.0,0,17,0,5.67,5,0,0
