match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
2,2013-04-04,Mumbai Indians,M Chinnaswamy Stadium,4.0,0,24,1,6.0,9,1,0
7,2013-04-07,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",4.0,0,27,0,6.75,4,2,0
9,2013-04-09,Sunrisers Hyderabad,M Chinnaswamy Stadium,3.0,0,21,1,7.0,6,1,0
16,2013-04-13,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",3.0,0,29,0,9.67,2,0,0
27,2013-04-20,Rajasthan Royals,M Chinnaswamy Stadium,4.0,0,35,1,8.75,8,0,0
31,2013-04-23,Pune Warriors,M Chinnaswamy Stadium,3.0,0,25,1,8.33,7,2,0
40,2013-04-29,Rajasthan Royals,Sawai Mansingh Stadium,3.0,0,32,0,10.67,1,0,0
46,2013-05-02,Pune Warriors,Subrata Roy Sahara Stadium,4.0,0,29,2,7.25,7,0,0
51,2013-05-06,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",3.0,0,24,2,8.0,5,1,0
57,2013-05-10,Delhi Daredevils,Feroz Shah Kotla,4.0,0,21,0,5.25,7,0,0
60,2013-05-12,Kolkata Knight Riders,JSCA International Stadium Complex,4.0,0,17,1,4.25,15,0,0
