innings,team,wicket_number,player_out,score,over
1,Kings XI Punjab,1,K Goel,18,4.5
1,Kings XI Punjab,2,RS Bopara,18,5.3
1,Kings XI Punjab,3,Yuvraj Singh,41,9.3
1,Kings XI Punjab,4,DPMD Jayawardene,52,11.3
1,Kings XI Punjab,5,IK Pathan,84,15.3
1,Kings XI Punjab,6,WA Mota,97,17.2
1,Kings XI Punjab,7,PP Chawla,97,17.4
1,Kings XI Punjab,8,RR Powar,119,20.6
2,Mumbai Indians,1,ST Jayasuriya,1,1.1
2,Mumbai Indians,2,SR Tendulkar,4,2.2
2,Mumbai Indians,3,S Dhawan,12,5.1
2,Mumbai Indians,4,DJ Bravo,45,10.2
2,Mumbai Indians,5,AM Nayar,94,18.1
2,Mumbai Indians,6,Harbhajan Singh,101,19.1
2,Mumbai Indians,7,JP Duminy,113,20.4
