innings,team,wicket_number,player_out,score,over
1,Rajasthan Royals,1,AM Rahane,80,7.6
1,Rajasthan Royals,2,SPD Smith,110,11.5
1,Rajasthan Royals,3,SV Samson,122,13.5
1,Rajasthan Royals,4,JP Faulkner,140,15.3
1,Rajasthan Royals,5,KK Nair,180,18.6
1,Rajasthan Royals,6,CH Morris,199,20.6
2,Kolkata Knight Riders,1,G Gambhir,8,1.6
2,Kolkata Knight Riders,2,RV Uthappa,21,3.6
2,Kolkata Knight Riders,3,MK Pandey,77,9.1
2,Kolkata Knight Riders,4,AD Russell,132,14.2
2,Kolkata Knight Riders,5,SA Yadav,133,14.4
2,Kolkata Knight Riders,6,YK Pathan,146,16.2
2,Kolkata Knight Riders,7,Azhar Mahmood,156,17.4
2,Kolkata Knight Riders,8,PP Chawla,159,18.2
2,Kolkata Knight Riders,9,Shakib Al Hasan,184,20.1
