match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
9,2016-04-16,Mumbai Indians,Wankhede Stadium,4.0,1,19,2,4.75,16,0,0
15,2016-04-21,Sunrisers Hyderabad,Saurashtra Cricket Association Stadium,1.0,0,9,0,9.0,1,0,0
19,2016-04-24,Royal Challengers Bangalore,Saurashtra Cricket Association Stadium,4.0,0,39,1,9.75,6,0,0
23,2016-04-27,Delhi Daredevils,Feroz Shah Kotla,4.0,1,19,3,4.75,14,0,0
25,2016-04-29,Rising Pune Supergiants,Maharashtra Cricket Association Stadium,3.0,0,25,0,8.33,4,1,0
28,2016-05-01,Kings XI Punjab,Saurashtra Cricket Association Stadium,4.0,0,28,1,7.0,9,0,0
31,2016-05-03,Delhi Daredevils,Saurashtra Cricket Association Stadium,2.0,0,24,0,12.0,4,0,0
34,2016-05-06,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",4.0,1,17,2,4.25,16,0,0
38,2016-05-08,Kolkata Knight Riders,Eden Gardens,4.0,0,30,1,7.5,10,1,0
44,2016-05-14,Royal Challengers Bangalore,M Chinnaswamy Stadium,3.0,0,33,1,11.0,7,0,0
51,2016-05-19,Kolkata Knight Riders,Green Park,4.0,0,34,1,8.5,12,1,0
54,2016-05-21,Mumbai Indians,Green Park,4.0,0,41,2,10.25,10,0,0
57,2016-05-24,Royal Challengers Bangalore,M Chinnaswamy Stadium,4.0,1,14,4,3.5,13,0,0
59,2016-05-27,Sunrisers Hyderabad,Feroz Shah Kotla,4.0,0,32,0,8.0,8,0,0
