match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
5,2018-04-10,Kolkata Knight Riders,MA Chidambaram Stadium,4.0,0,37,1,9.25,10,0,0
12,2018-04-15,Kings XI Punjab,Punjab Cricket Association IS Bindra Stadium,3.0,0,33,2,11.0,4,0,0
17,2018-04-20,Rajasthan Royals,Maharashtra Cricket Association Stadium,3.0,0,18,2,6.0,9,0,0
20,2018-04-22,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,4.0,0,45,1,11.25,9,1,0
24,2018-04-25,Royal Challengers Bangalore,M.Chinnaswamy Stadium,4.0,1,46,2,11.5,10,2,0
27,2018-04-28,Mumbai Indians,Maharashtra Cricket Association Stadium,4.0,0,38,0,9.5,9,1,0
35,2018-05-05,Royal Challengers Bangalore,Maharashtra Cricket Association Stadium,2.0,0,19,0,9.5,5,0,0
43,2018-05-11,Rajasthan Royals,Sawai Mansingh Stadium,4.0,0,22,1,5.5,14,1,0
46,2018-05-13,Sunrisers Hyderabad,Maharashtra Cricket Association Stadium,4.0,0,32,2,8.0,10,3,0
52,2018-05-18,Delhi Daredevils,Arun Jaitley Stadium,4.0,0,27,1,6.75,10,0,0
56,2018-05-20,Kings XI Punjab,Maharashtra Cricket Association Stadium,3.4,0,33,2,9.0,8,2,0
57,2018-05-22,Sunrisers Hyderabad,Wankhede Stadium,4.0,0,50,1,12.5,9,3,0
60,2018-05-27,Sunrisers Hyderabad,Wankhede Stadium,3.0,0,31,1,10.33,4,2,0
