innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Mumbai Indians,1,PA Patel,19,14,JC Buttler,25,12,45,26
1,Mumbai Indians,2,RG Sharma,3,7,JC Buttler,13,6,16,13
1,Mumbai Indians,3,N Rana,1,1,JC Buttler,0,1,1,2
1,Mumbai Indians,4,AT Rayudu,10,12,N Rana,18,14,30,26
1,Mumbai Indians,5,KH Pandya,3,5,N Rana,10,8,15,13
1,Mumbai Indians,6,N Rana,5,5,KA Pollard,13,8,18,13
1,Mumbai Indians,7,HH Pandya,6,8,KA Pollard,14,9,21,17
1,Mumbai Indians,8,TG Southee,7,3,HH Pandya,29,6,37,9
1,Mumbai Indians,9,HH Pandya,0,1,MJ McClenaghan,0,0,1,1
2,Rising Pune Supergiant,1,AM Rahane,27,14,MA Agarwal,6,5,35,19
2,Rising Pune Supergiant,2,SPD Smith,25,22,AM Rahane,33,20,58,42
2,Rising Pune Supergiant,3,SPD Smith,27,17,BA Stokes,21,14,50,31
2,Rising Pune Supergiant,4,SPD Smith,32,15,MS Dhoni,12,12,44,27
