innings,team,phase,runs,wickets,balls,run_rate,boundaries,dots
1,Mumbai Indians,death,64,3,30,12.8,9,7
1,Mumbai Indians,middle,59,4,54,6.56,4,17
1,Mumbai Indians,powerplay,61,1,36,10.17,10,17
2,Rising Pune Supergiant,death,74,1,42,10.57,9,7
2,Rising Pune Supergiant,middle,54,1,41,7.9,6,12
2,Rising Pune Supergiant,powerplay,59,1,36,9.83,9,10
