match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
16,2022-04-08,Gujarat Titans,"Brabourne Stadium, Mumbai",8,8,2,0,100.0,c R Tewatia b LH Ferguson,3
23,2022-04-13,Mumbai Indians,"Maharashtra Cricket Association Stadium, Pune",12,13,1,0,92.31,b JD Unadkat,3
28,2022-04-17,Sunrisers Hyderabad,"Dr DY Patil Sports Academy, Mumbai",12,10,2,0,120.0,lbw b J Suchith,3
32,2022-04-20,Delhi Capitals,"Brabourne Stadium, Mumbai",9,8,2,0,112.5,c Mustafizur Rahman b KK Ahmed,3
38,2022-04-25,Chennai Super Kings,"Wankhede Stadium, Mumbai",6,3,1,0,200.0,"run out (MJ Santner, MS Dhoni)",5
42,2022-04-29,Lucknow Super Giants,"Maharashtra Cricket Association Stadium, Pune",32,28,5,0,114.29,c KH Pandya b PVD Chameera,3
48,2022-05-03,Gujarat Titans,"Dr DY Patil Sports Academy, Mumbai",1,6,0,0,16.67,c PJ Sangwan b Mohammed Shami,1
52,2022-05-07,Rajasthan Royals,"Wankhede Stadium, Mumbai",56,40,8,1,140.0,lbw b YS Chahal,1
60,2022-05-13,Royal Challengers Bangalore,"Brabourne Stadium, Mumbai",66,29,4,7,227.59,c Mohammed Siraj b Shahbaz Ahmed,1
64,2022-05-16,Delhi Capitals,"Dr DY Patil Sports Academy, Mumbai",28,15,4,1,186.67,c AR Patel b A Nortje,1
70,2022-05-22,Sunrisers Hyderabad,"Wankhede Stadium, Mumbai",23,15,5,0,153.33,b Fazalhaq Farooqi,1
