innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Royal Challengers Bangalore,V Kohli,25,24,2,0,104.17,c Mohsin Khan b Avesh Khan,1
1,Royal Challengers Bangalore,F du Plessis,0,1,0,0,0.0,c Q de Kock b Mohsin Khan,2
1,Royal Challengers Bangalore,RM Patidar,112,54,12,7,207.41,not out,3
1,Royal Challengers Bangalore,GJ Maxwell,9,10,0,1,90.0,c E Lewis b KH Pandya,4
1,Royal Challengers Bangalore,MK Lomror,14,9,2,0,155.56,c KL Rahul b Ravi Bishnoi,5
1,Royal Challengers Bangalore,KD Karthik,37,23,5,1,160.87,not out,6
2,Lucknow Super Giants,Q de Kock,6,5,0,1,120.0,c F du Plessis b Mohammed Siraj,1
2,Lucknow Super Giants,KL Rahul,79,58,3,5,136.21,c Shahbaz Ahmed b JR Hazlewood,2
2,Lucknow Super Giants,M Vohra,19,11,1,2,172.73,c Shahbaz Ahmed b JR Hazlewood,3
2,Lucknow Super Giants,DJ Hooda,45,26,1,4,173.08,b PWH de Silva,4
2,Lucknow Super Giants,MP Stoinis,9,9,0,1,100.0,c RM Patidar b HV Patel,5
2,Lucknow Super Giants,E Lewis,2,6,0,0,33.33,not out,6
2,Lucknow Super Giants,KH Pandya,0,1,0,0,0.0,c & b JR Hazlewood,7
2,Lucknow Super Giants,PVD Chameera,11,4,1,1,275.0,not out,8
