innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Lucknow Super Giants,Avesh Khan,4.0,0,44,1,11.0,10,2,0
1,Lucknow Super Giants,KH Pandya,4.0,0,39,1,9.75,4,1,0
1,Lucknow Super Giants,Mohsin Khan,4.0,0,25,1,6.25,13,1,0
1,Lucknow Super Giants,PVD Chameera,4.0,0,54,0,13.5,7,0,1
1,Lucknow Super Giants,Ravi Bishnoi,4.0,0,45,1,11.25,8,1,0
2,Royal Challengers Bangalore,HV Patel,4.0,0,25,1,6.25,10,3,0
2,Royal Challengers Bangalore,JR Hazlewood,4.0,0,43,3,10.75,10,3,0
2,Royal Challengers Bangalore,Mohammed Siraj,4.0,0,41,1,10.25,9,2,0
2,Royal Challengers Bangalore,PWH de Silva,4.0,0,42,1,10.5,5,0,0
2,Royal Challengers Bangalore,Shahbaz Ahmed,4.0,0,35,0,8.75,5,2,0
