innings,team,phase,runs,wickets,balls,run_rate,boundaries,dots
1,Royal Challengers Bangalore,death,88,3,32,16.5,15,8
1,Royal Challengers Bangalore,middle,77,0,31,14.9,12,9
1,Royal Challengers Bangalore,powerplay,46,0,27,10.22,8,12
2,Kings XI Punjab,death,36,2,30,7.2,3,5
2,Kings XI Punjab,middle,38,5,29,7.86,5,13
2,Kings XI Punjab,powerplay,46,2,25,11.04,8,8
