match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
3,2018-04-08,Royal Challengers Bangalore,Eden Gardens,4.0,0,31,1,7.75,10,0,0
5,2018-04-10,Chennai Super Kings,MA Chidambaram Stadium,4.0,0,49,1,12.25,5,1,0
10,2018-04-14,Sunrisers Hyderabad,Eden Gardens,4.0,0,20,1,5.0,10,0,0
13,2018-04-16,Delhi Daredevils,Eden Gardens,2.0,0,16,1,8.0,4,1,0
15,2018-04-18,Rajasthan Royals,Sawai Mansingh Stadium,4.0,0,18,1,4.5,10,0,0
18,2018-04-21,Kings XI Punjab,Eden Gardens,2.0,0,24,0,12.0,4,0,0
26,2018-04-27,Delhi Daredevils,Arun Jaitley Stadium,4.0,0,33,1,8.25,10,0,0
29,2018-04-29,Royal Challengers Bangalore,M.Chinnaswamy Stadium,3.0,0,22,0,7.33,10,0,0
33,2018-05-03,Chennai Super Kings,Eden Gardens,4.0,0,35,2,8.75,11,0,0
37,2018-05-06,Mumbai Indians,Wankhede Stadium,3.0,0,35,0,11.67,6,0,0
41,2018-05-09,Mumbai Indians,Eden Gardens,4.0,0,48,3,12.0,9,0,0
44,2018-05-12,Kings XI Punjab,Holkar Cricket Stadium,2.0,0,16,0,8.0,1,0,0
54,2018-05-19,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,2.0,0,19,0,9.5,2,0,0
58,2018-05-23,Rajasthan Royals,Eden Gardens,4.0,0,24,2,6.0,7,0,0
59,2018-05-25,Sunrisers Hyderabad,Eden Gardens,3.0,0,22,1,7.33,7,0,0
