innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Royal Challengers Bangalore,V Kohli,7,7,0,1,100.0,c Harbhajan Singh b MJ McClenaghan,1
1,Royal Challengers Bangalore,CH Gayle,5,6,1,0,83.33,c RG Sharma b TG Southee,2
1,Royal Challengers Bangalore,AB de Villiers,24,27,1,1,88.89,c AT Rayudu b KH Pandya,3
1,Royal Challengers Bangalore,KL Rahul,68,53,3,4,128.3,not out,4
1,Royal Challengers Bangalore,SR Watson,15,14,1,1,107.14,run out (RG Sharma),5
1,Royal Challengers Bangalore,Sachin Baby,25,13,2,2,192.31,not out,6
2,Mumbai Indians,RG Sharma,25,24,3,0,104.17,c AB de Villiers b VR Aaron,1
2,Mumbai Indians,PA Patel,1,2,0,0,50.0,c SR Watson b S Aravind,2
2,Mumbai Indians,AT Rayudu,44,47,2,2,93.62,c AB de Villiers b VR Aaron,3
2,Mumbai Indians,N Rana,9,11,0,1,81.82,c STR Binny b YS Chahal,4
2,Mumbai Indians,KA Pollard,35,19,3,2,184.21,not out,5
2,Mumbai Indians,JC Buttler,29,11,1,3,263.64,not out,6
