innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Royal Challengers Bangalore,1,V Kohli,7,7,CH Gayle,0,0,8,7
1,Royal Challengers Bangalore,2,AB de Villiers,4,9,CH Gayle,5,6,9,15
1,Royal Challengers Bangalore,3,AB de Villiers,20,18,KL Rahul,23,21,43,39
1,Royal Challengers Bangalore,4,KL Rahul,23,18,SR Watson,15,14,38,32
1,Royal Challengers Bangalore,5,KL Rahul,22,14,Sachin Baby,25,13,53,27
2,Mumbai Indians,1,RG Sharma,1,5,PA Patel,1,2,2,7
2,Mumbai Indians,2,AT Rayudu,31,32,RG Sharma,24,19,58,50
2,Mumbai Indians,3,N Rana,9,11,AT Rayudu,10,10,19,21
2,Mumbai Indians,4,KA Pollard,14,8,AT Rayudu,3,5,19,13
2,Mumbai Indians,5,KA Pollard,21,11,JC Buttler,29,11,55,21
