innings,team,wicket_number,player_out,score,over
1,Mumbai Indians,1,YV Takawale,46,6.4
1,Mumbai Indians,2,ST Jayasuriya,50,6.6
1,Mumbai Indians,3,RV Uthappa,102,13.6
1,Mumbai Indians,4,DJ Thornely,109,14.3
1,Mumbai Indians,5,AM Nayar,112,15.5
1,Mumbai Indians,6,DJ Bravo,112,16.1
1,Mumbai Indians,7,SS Tiwary,136,19.3
1,Mumbai Indians,8,SM Pollock,157,20.2
2,Delhi Daredevils,1,G Gambhir,3,2.5
2,Delhi Daredevils,2,S Dhawan,4,3.2
2,Delhi Daredevils,3,AB de Villiers,37,7.1
2,Delhi Daredevils,4,V Sehwag,82,11.2
2,Delhi Daredevils,5,Shoaib Malik,109,15.1
2,Delhi Daredevils,6,KD Karthik,119,17.1
2,Delhi Daredevils,7,PJ Sangwan,130,18.2
2,Delhi Daredevils,8,R Bhatia,130,18.3
2,Delhi Daredevils,9,Mohammad Asif,132,19.1
2,Delhi Daredevils,10,GD McGrath,133,19.5
