match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
12,2017-04-14,Mumbai Indians,M Chinnaswamy Stadium,62,47,5,2,131.91,c JC Buttler b MJ McClenaghan,2
17,2017-04-16,Rising Pune Supergiant,M Chinnaswamy Stadium,28,19,3,1,147.37,c AM Rahane b BA Stokes,1
20,2017-04-18,Gujarat Lions,Saurashtra Cricket Association Stadium,64,50,7,1,128.0,c DR Smith b DS Kulkarni,2
27,2017-04-23,Kolkata Knight Riders,Eden Gardens,0,1,0,0,0.0,c MK Pandey b NM Coulter-Nile,2
31,2017-04-27,Gujarat Lions,M Chinnaswamy Stadium,10,13,0,1,76.92,c AJ Finch b Basil Thampi,2
34,2017-04-29,Rising Pune Supergiant,Maharashtra Cricket Association Stadium,55,48,4,1,114.58,c MA Agarwal b DT Christian,2
38,2017-05-01,Mumbai Indians,Wankhede Stadium,20,14,0,2,142.86,c RG Sharma b MJ McClenaghan,1
43,2017-05-05,Kings XI Punjab,M Chinnaswamy Stadium,6,6,1,0,100.0,b Sandeep Sharma,3
46,2017-05-07,Kolkata Knight Riders,M Chinnaswamy Stadium,5,9,0,0,55.56,lbw b UT Yadav,3
56,2017-05-14,Delhi Daredevils,Feroz Shah Kotla,58,45,3,3,128.89,c S Nadeem b Z Khan,3
