match_number,date,opponent,catches,stumpings,run_outs
8,2022-04-01,Kolkata Knight Riders,1,0,0
60,2022-05-13,Royal Challengers Bangalore,1,0,0
64,2022-05-16,Delhi Capitals,1,0,0
