innings,team,wicket_number,player_out,score,over
1,Sunrisers Hyderabad,1,PA Patel,2,1.6
1,Sunrisers Hyderabad,2,GH Vihari,3,3.3
1,Sunrisers Hyderabad,3,CL White,55,11.6
1,Sunrisers Hyderabad,4,S Dhawan,83,16.4
1,Sunrisers Hyderabad,5,DJG Sammy,111,18.2
1,Sunrisers Hyderabad,6,NLTC Perera,113,18.6
1,Sunrisers Hyderabad,7,BB Samantray,127,20.3
2,Rajasthan Royals,1,R Dravid,13,2.6
2,Rajasthan Royals,2,SR Watson,50,7.4
2,Rajasthan Royals,3,DH Yagnik,53,8.4
2,Rajasthan Royals,4,AM Rahane,55,9.2
2,Rajasthan Royals,5,STR Binny,57,10.6
2,Rajasthan Royals,6,SV Samson,102,16.5
