match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
12,2016-04-18,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",2,4,0,0,50.0,c NV Ojha b B Kumar,1
47,2016-05-15,Delhi Daredevils,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,48,42,2,3,114.29,c KK Nair b Z Khan,2
54,2016-05-21,Gujarat Lions,Green Park,7,9,1,0,77.78,c DJ Bravo b DR Smith,2
