match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
5,2019-03-26,Delhi Capitals,Arun Jaitley Stadium,32,35,2,1,91.43,not out,5
12,2019-03-31,Rajasthan Royals,MA Chidambaram Stadium,75,46,4,4,163.04,not out,5
15,2019-04-03,Mumbai Indians,Wankhede Stadium,12,21,0,0,57.14,c SA Yadav b HH Pandya,5
18,2019-04-06,Kings XI Punjab,MA Chidambaram Stadium,37,23,4,1,160.87,not out,4
25,2019-04-11,Rajasthan Royals,Sawai Mansingh Stadium,58,43,2,3,134.88,b BA Stokes,6
29,2019-04-14,Kolkata Knight Riders,Eden Gardens,16,13,0,1,123.08,lbw b SP Narine,6
39,2019-04-21,Royal Challengers Bangalore,M.Chinnaswamy Stadium,84,48,5,7,175.0,not out,6
50,2019-05-01,Delhi Capitals,MA Chidambaram Stadium,44,22,4,3,200.0,not out,4
55,2019-05-05,Kings XI Punjab,Punjab Cricket Association IS Bindra Stadium,10,12,0,0,83.33,not out,4
57,2019-05-07,Mumbai Indians,MA Chidambaram Stadium,37,29,0,3,127.59,not out,6
59,2019-05-10,Delhi Capitals,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,9,9,1,0,100.0,c KMA Paul b I Sharma,5
60,2019-05-12,Mumbai Indians,Rajiv Gandhi International Stadium,2,8,0,0,25.0,run out (),5
