innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Rajasthan Royals,Brijesh Sharma,4.0,0,42,0,10.5,7,1,0
1,Rajasthan Royals,JC Archer,4.0,0,40,1,10.0,9,0,0
1,Rajasthan Royals,N Burger,4.0,0,59,1,14.75,4,0,0
1,Rajasthan Royals,RA Jadeja,4.0,0,32,0,8.0,2,0,0
1,Rajasthan Royals,Yash Raj Punja,4.0,0,41,2,10.25,6,0,0
2,Punjab Kings,Arshdeep Singh,4.0,0,68,1,17.0,6,1,0
2,Punjab Kings,Harpreet Brar,4.0,0,25,0,6.25,8,0,0
2,Punjab Kings,LH Ferguson,4.0,0,57,0,14.25,7,1,0
2,Punjab Kings,M Jansen,3.2,0,41,0,12.3,3,1,0
2,Punjab Kings,YS Chahal,4.0,0,36,3,9.0,7,1,1
