innings,team,phase,runs,wickets,balls,run_rate,boundaries,dots
1,Punjab Kings,death,72,1,30,14.4,11,5
1,Punjab Kings,middle,85,2,54,9.44,8,9
1,Punjab Kings,powerplay,65,1,36,10.83,11,14
2,Rajasthan Royals,death,63,0,26,14.54,10,6
2,Rajasthan Royals,middle,81,3,54,9.0,10,13
2,Rajasthan Royals,powerplay,84,1,36,14.0,15,12
