innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Punjab Kings,1,P Simran Singh,4,6,Priyansh Arya,29,11,37,17
1,Punjab Kings,2,C Connolly,30,14,P Simran Singh,28,19,59,33
1,Punjab Kings,3,SS Iyer,17,15,P Simran Singh,27,19,48,34
1,Punjab Kings,4,SS Iyer,13,12,MP Stoinis,24,12,37,24
1,Punjab Kings,5,MP Stoinis,38,10,Suryansh Shedge,3,2,41,12
2,Rajasthan Royals,1,YBK Jaiswal,7,4,V Suryavanshi,43,16,51,20
2,Rajasthan Royals,2,Dhruv Jurel,16,20,YBK Jaiswal,38,18,54,38
2,Rajasthan Royals,3,R Parag,11,5,YBK Jaiswal,6,5,18,10
2,Rajasthan Royals,4,D Ferreira,8,6,R Parag,18,11,28,16
2,Rajasthan Royals,5,D Ferreira,44,20,SB Dubey,31,12,77,32
