match_number,date,opponent,catches,stumpings,run_outs
37,2024-04-21,Punjab Kings,2,0,0
52,2024-05-04,Royal Challengers Bengaluru,3,0,0
59,2024-05-10,Chennai Super Kings,1,0,0
