innings,team,wicket_number,player_out,score,over
1,Mumbai Indians,1,LMP Simmons,87,8.6
1,Mumbai Indians,2,MEK Hussey,120,12.6
1,Mumbai Indians,3,RG Sharma,140,15.2
1,Mumbai Indians,4,KA Pollard,141,15.4
1,Mumbai Indians,5,AT Rayudu,151,16.4
1,Mumbai Indians,6,AP Tare,157,17.3
1,Mumbai Indians,7,Harbhajan Singh,161,18.2
1,Mumbai Indians,8,M de Lange,168,19.2
1,Mumbai Indians,9,PP Ojha,171,19.6
1,Mumbai Indians,10,S Gopal,173,20.3
2,Delhi Daredevils,1,M Vijay,43,6.2
2,Delhi Daredevils,2,KP Pietersen,59,9.5
2,Delhi Daredevils,3,KD Karthik,61,10.4
2,Delhi Daredevils,4,MK Tiwary,146,19.3
