innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Delhi Daredevils,Imran Tahir,4.0,0,37,3,9.25,6,1,0
1,Delhi Daredevils,JD Unadkat,2.0,0,24,2,12.0,2,0,0
1,Delhi Daredevils,JP Duminy,4.0,0,31,0,7.75,7,0,0
1,Delhi Daredevils,S Kaul,2.0,0,21,0,10.5,3,1,0
1,Delhi Daredevils,S Nadeem,4.0,0,28,1,7.0,4,0,0
1,Delhi Daredevils,WD Parnell,3.3,0,26,1,7.43,9,1,0
2,Mumbai Indians,Harbhajan Singh,4.0,0,30,1,7.5,10,0,0
2,Mumbai Indians,JJ Bumrah,4.0,0,36,0,9.0,7,0,0
2,Mumbai Indians,KA Pollard,1.0,0,4,0,4.0,2,0,0
2,Mumbai Indians,M de Lange,4.0,0,32,2,8.0,7,1,1
2,Mumbai Indians,PP Ojha,4.0,0,33,0,8.25,6,1,0
2,Mumbai Indians,S Gopal,3.0,0,20,1,6.67,9,0,0
