match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
3,2015-04-10,Kings XI Punjab,Maharashtra Cricket Association Stadium,3.0,0,21,1,7.0,10,1,0
6,2015-04-12,Delhi Daredevils,Feroz Shah Kotla,1.0,0,18,0,18.0,1,0,0
9,2015-04-14,Mumbai Indians,"Sardar Patel Stadium, Motera",3.0,0,15,1,5.0,10,0,1
11,2015-04-16,Sunrisers Hyderabad,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,3.0,1,9,2,3.0,13,1,0
22,2015-04-24,Royal Challengers Bangalore,"Sardar Patel Stadium, Motera",4.0,0,26,0,6.5,6,0,0
29,2015-04-29,Royal Challengers Bangalore,M Chinnaswamy Stadium,4.0,0,36,1,9.0,11,2,0
32,2015-05-01,Mumbai Indians,Wankhede Stadium,3.0,0,26,2,8.67,9,1,0
36,2015-05-03,Delhi Daredevils,Brabourne Stadium,4.0,0,43,2,10.75,8,3,0
41,2015-05-07,Sunrisers Hyderabad,Brabourne Stadium,2.0,0,19,0,9.5,6,1,0
54,2015-05-16,Kolkata Knight Riders,Brabourne Stadium,4.0,0,36,2,9.0,9,1,0
58,2015-05-20,Royal Challengers Bangalore,Maharashtra Cricket Association Stadium,4.0,0,28,2,7.0,12,0,0
