innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Royal Challengers Bengaluru,B Kumar,4.0,0,46,1,11.5,7,1,0
1,Royal Challengers Bengaluru,KH Pandya,2.0,0,14,0,7.0,5,1,0
1,Royal Challengers Bengaluru,N Thushara,4.0,0,26,1,6.5,9,1,1
1,Royal Challengers Bengaluru,R Shepherd,4.0,0,51,1,12.75,6,2,0
1,Royal Challengers Bengaluru,Suyash Sharma,3.0,0,39,0,13.0,3,0,0
1,Royal Challengers Bengaluru,Yash Dayal,3.0,0,44,0,14.67,2,1,0
2,Lucknow Super Giants,A Badoni,0.4,0,9,0,13.5,1,0,0
2,Lucknow Super Giants,Akash Singh,4.0,0,40,1,10.0,6,0,0
2,Lucknow Super Giants,Avesh Khan,3.0,0,32,1,10.67,5,2,0
2,Lucknow Super Giants,DS Rathi,4.0,0,36,0,9.0,5,0,1
2,Lucknow Super Giants,Shahbaz Ahmed,3.0,0,39,0,13.0,3,0,0
2,Lucknow Super Giants,W O'Rourke,4.0,0,74,2,18.5,3,2,0
