innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Lucknow Super Giants,MR Marsh,67,37,4,5,181.08,c JM Sharma b B Kumar,1
1,Lucknow Super Giants,MP Breetzke,14,12,1,1,116.67,b N Thushara,2
1,Lucknow Super Giants,RR Pant,118,61,11,8,193.44,not out,3
1,Lucknow Super Giants,N Pooran,13,10,1,0,130.0,c Yash Dayal b R Shepherd,4
1,Lucknow Super Giants,Abdul Samad,1,1,0,0,100.0,not out,5
2,Royal Challengers Bengaluru,PD Salt,30,19,6,0,157.89,c DS Rathi b Akash Singh,1
2,Royal Challengers Bengaluru,V Kohli,54,30,10,0,180.0,c A Badoni b Avesh Khan,2
2,Royal Challengers Bengaluru,RM Patidar,14,7,1,1,200.0,c Abdul Samad b W O'Rourke,3
2,Royal Challengers Bengaluru,LS Livingstone,0,1,0,0,0.0,lbw b W O'Rourke,4
2,Royal Challengers Bengaluru,MA Agarwal,41,23,5,0,178.26,not out,5
2,Royal Challengers Bengaluru,JM Sharma,85,33,8,6,257.58,not out,6
