match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
2,2020-09-20,Kings XI Punjab,Dubai International Cricket Stadium,0,2,0,0,0.0,run out (),2
7,2020-09-25,Chennai Super Kings,Dubai International Cricket Stadium,35,27,3,1,129.63,lbw b PP Chawla,2
11,2020-09-29,Sunrisers Hyderabad,Sheikh Zayed Stadium,34,31,4,0,109.68,c JM Bairstow b Rashid Khan,2
16,2020-10-03,Kolkata Knight Riders,Sharjah Cricket Stadium,26,16,2,2,162.5,c EJG Morgan b CV Varun,2
19,2020-10-05,Royal Challengers Bangalore,Dubai International Cricket Stadium,32,28,3,0,114.29,c MM Ali b I Udana,2
23,2020-10-09,Rajasthan Royals,Sharjah Cricket Stadium,5,4,1,0,125.0,c YBK Jaiswal b JC Archer,2
27,2020-10-11,Mumbai Indians,Sheikh Zayed Stadium,69,52,6,1,132.69,not out,2
30,2020-10-14,Rajasthan Royals,Dubai International Cricket Stadium,57,33,6,2,172.73,c Kartik Tyagi b S Gopal,2
34,2020-10-17,Chennai Super Kings,Sharjah Cricket Stadium,101,58,14,1,174.14,not out,2
38,2020-10-20,Kings XI Punjab,Dubai International Cricket Stadium,106,61,12,3,173.77,not out,2
42,2020-10-24,Kolkata Knight Riders,Sheikh Zayed Stadium,6,6,1,0,100.0,b PJ Cummins,2
47,2020-10-27,Sunrisers Hyderabad,Dubai International Cricket Stadium,0,1,0,0,0.0,c DA Warner b Sandeep Sharma,2
51,2020-10-31,Mumbai Indians,Dubai International Cricket Stadium,0,2,0,0,0.0,c SA Yadav b TA Boult,2
55,2020-11-02,Royal Challengers Bangalore,Sheikh Zayed Stadium,54,41,6,0,131.71,c S Dube b Shahbaz Ahmed,2
57,2020-11-05,Mumbai Indians,Dubai International Cricket Stadium,0,2,0,0,0.0,b JJ Bumrah,2
59,2020-11-08,Sunrisers Hyderabad,Sheikh Zayed Stadium,78,50,6,3,156.0,lbw b Sandeep Sharma,2
60,2020-11-10,Mumbai Indians,Dubai International Cricket Stadium,15,13,3,0,115.38,b J Yadav,2
