innings,team,wicket_number,player_out,score,over
1,Mumbai Indians,1,R Sathish,9,3.1
1,Mumbai Indians,2,SR Tendulkar,13,4.4
1,Mumbai Indians,3,AT Rayudu,74,12.1
1,Mumbai Indians,4,RG Sharma,161,20.2
2,Chennai Super Kings,1,M Vijay,31,4.4
2,Chennai Super Kings,2,SK Raina,38,5.5
2,Chennai Super Kings,3,MEK Hussey,98,12.2
2,Chennai Super Kings,4,MS Dhoni,101,13.2
2,Chennai Super Kings,5,S Anirudha,123,16.6
2,Chennai Super Kings,6,JA Morkel,136,18.2
2,Chennai Super Kings,7,R Ashwin,136,18.4
2,Chennai Super Kings,8,Joginder Sharma,137,18.6
2,Chennai Super Kings,9,S Randiv,140,19.5
