innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Mumbai Indians,R Sathish,0,7,0,0,0.0,c S Anirudha b JA Morkel,1
1,Mumbai Indians,SR Tendulkar,5,8,1,0,62.5,c MEK Hussey b DE Bollinger,2
1,Mumbai Indians,AT Rayudu,27,29,4,0,93.1,st MS Dhoni b S Randiv,3
1,Mumbai Indians,RG Sharma,87,48,8,5,181.25,c MEK Hussey b DE Bollinger,4
1,Mumbai Indians,A Symonds,31,26,1,2,119.23,not out,5
1,Mumbai Indians,KA Pollard,0,2,0,0,0.0,not out,6
2,Chennai Super Kings,MEK Hussey,41,33,6,0,124.24,c KA Pollard b SL Malinga,1
2,Chennai Super Kings,M Vijay,12,9,1,1,133.33,c RG Sharma b MM Patel,2
2,Chennai Super Kings,SK Raina,5,4,1,0,125.0,c & b Harbhajan Singh,3
2,Chennai Super Kings,S Badrinath,71,48,7,2,147.92,not out,4
2,Chennai Super Kings,MS Dhoni,3,6,0,0,50.0,c RG Sharma b KA Pollard,5
2,Chennai Super Kings,S Anirudha,9,9,0,1,100.0,c R Sathish b Harbhajan Singh,6
2,Chennai Super Kings,JA Morkel,3,4,0,0,75.0,b Harbhajan Singh,7
2,Chennai Super Kings,R Ashwin,0,2,0,0,0.0,c KA Pollard b Harbhajan Singh,8
2,Chennai Super Kings,Joginder Sharma,0,1,0,0,0.0,c & b Harbhajan Singh,9
2,Chennai Super Kings,S Randiv,2,4,0,0,50.0,c R Sathish b SL Malinga,10
2,Chennai Super Kings,DE Bollinger,0,1,0,0,0.0,not out,11
