match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
3,2025-03-23,Mumbai Indians,"MA Chidambaram Stadium, Chepauk, Chennai",9,7,0,1,128.57,c Tilak Varma b V Puthur,4
8,2025-03-28,Royal Challengers Bengaluru,"MA Chidambaram Stadium, Chepauk, Chennai",19,15,2,1,126.67,b Yash Dayal,6
11,2025-03-30,Rajasthan Royals,"Barsapara Cricket Stadium, Guwahati",18,10,1,2,180.0,c R Parag b PWH de Silva,4
17,2025-04-05,Delhi Capitals,"MA Chidambaram Stadium, Chepauk, Chennai",18,15,1,1,120.0,c T Stubbs b V Nigam,5
22,2025-04-08,Punjab Kings,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",42,27,3,2,155.56,b LH Ferguson,4
25,2025-04-11,Kolkata Knight Riders,"MA Chidambaram Stadium, Chepauk, Chennai",31,29,3,0,106.9,not out,5
30,2025-04-14,Lucknow Super Giants,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",43,37,3,2,116.22,not out,5
38,2025-04-20,Mumbai Indians,"Wankhede Stadium, Mumbai",50,32,2,4,156.25,c WG Jacks b JJ Bumrah,5
43,2025-04-25,Sunrisers Hyderabad,"MA Chidambaram Stadium, Chepauk, Chennai",12,9,2,0,133.33,c Abhishek Sharma b JD Unadkat,6
49,2025-04-30,Punjab Kings,"MA Chidambaram Stadium, Chepauk, Chennai",6,6,1,0,100.0,c Shashank Singh b Arshdeep Singh,6
52,2025-05-03,Royal Challengers Bengaluru,"M Chinnaswamy Stadium, Bengaluru",8,3,0,1,266.67,not out,7
57,2025-05-07,Kolkata Knight Riders,"Eden Gardens, Kolkata",45,40,2,3,112.5,c RK Singh b VG Arora,7
62,2025-05-20,Rajasthan Royals,"Arun Jaitley Stadium, Delhi",39,32,2,2,121.88,c YBK Jaiswal b Akash Madhwal,7
67,2025-05-25,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",17,8,0,2,212.5,c G Coetzee b M Shahrukh Khan,4
