match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
8,2015-04-13,Royal Challengers Bangalore,M Chinnaswamy Stadium,4.0,0,34,1,8.5,11,0,0
11,2015-04-16,Rajasthan Royals,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,4.0,0,30,0,7.5,8,2,0
13,2015-04-18,Delhi Daredevils,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,4.0,0,38,1,9.5,9,2,0
19,2015-04-22,Kolkata Knight Riders,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,2.0,0,18,1,9.0,5,0,0
23,2015-04-25,Mumbai Indians,Wankhede Stadium,4.0,0,35,2,8.75,8,3,0
27,2015-04-27,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",4.0,0,34,1,8.5,6,2,0
34,2015-05-02,Chennai Super Kings,"Rajiv Gandhi International Stadium, Uppal",4.0,0,33,0,8.25,4,2,0
38,2015-05-04,Kolkata Knight Riders,Eden Gardens,1.0,0,10,0,10.0,1,0,0
41,2015-05-07,Rajasthan Royals,Brabourne Stadium,4.0,0,40,0,10.0,9,0,0
45,2015-05-09,Delhi Daredevils,Shaheed Veer Narayan Singh International Stadium,2.0,0,34,0,17.0,2,1,0
52,2015-05-15,Royal Challengers Bangalore,"Rajiv Gandhi International Stadium, Uppal",1.0,0,10,1,10.0,2,0,0
56,2015-05-17,Mumbai Indians,"Rajiv Gandhi International Stadium, Uppal",2.0,0,13,0,6.5,6,2,0
