match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
3,2020-09-21,Sunrisers Hyderabad,Dubai International Cricket Stadium,51,30,4,2,170.0,run out (),4
6,2020-09-24,Kings XI Punjab,Dubai International Cricket Stadium,28,18,4,1,155.56,c SN Khan b M Ashwin,5
10,2020-09-28,Mumbai Indians,Dubai International Cricket Stadium,55,24,4,4,229.17,not out,4
15,2020-10-03,Rajasthan Royals,Sheikh Zayed Stadium,12,10,1,0,120.0,not out,4
19,2020-10-05,Delhi Capitals,Dubai International Cricket Stadium,9,6,2,0,150.0,c S Dhawan b A Nortje,4
25,2020-10-10,Chennai Super Kings,Dubai International Cricket Stadium,0,2,0,0,0.0,c MS Dhoni b SN Thakur,4
28,2020-10-12,Kolkata Knight Riders,Sharjah Cricket Stadium,73,33,5,6,221.21,not out,4
31,2020-10-15,Kings XI Punjab,Sharjah Cricket Stadium,2,5,0,0,40.0,c DJ Hooda b Mohammed Shami,6
33,2020-10-17,Rajasthan Royals,Dubai International Cricket Stadium,55,22,1,6,250.0,not out,4
44,2020-10-25,Chennai Super Kings,Dubai International Cricket Stadium,39,36,4,0,108.33,c F du Plessis b DL Chahar,4
48,2020-10-28,Mumbai Indians,Sheikh Zayed Stadium,15,12,1,1,125.0,c RD Chahar b KA Pollard,4
52,2020-10-31,Sunrisers Hyderabad,Sharjah Cricket Stadium,24,24,1,1,100.0,c Abhishek Sharma b S Nadeem,4
55,2020-11-02,Delhi Capitals,Sheikh Zayed Stadium,35,21,1,2,166.67,run out (),4
58,2020-11-06,Sunrisers Hyderabad,Sheikh Zayed Stadium,56,43,5,0,130.23,b T Natarajan,4
