match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
3,2010-03-13,Delhi Daredevils,"Punjab Cricket Association Stadium, Mohali",17,9,1,1,188.89,c PJ Sangwan b MF Maharoof,3
12,2010-03-19,Deccan Chargers,Barabati Stadium,0,3,0,0,0.0,b WPUJC Vaas,3
16,2010-03-21,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",15,16,2,0,93.75,st PA Patel b M Muralitharan,3
19,2010-03-24,Rajasthan Royals,"Punjab Cricket Association Stadium, Mohali",29,13,6,0,223.08,c FY Fazal b SW Tait,2
23,2010-03-27,Kolkata Knight Riders,"Punjab Cricket Association Stadium, Mohali",30,27,3,0,111.11,st WP Saha b CH Gayle,4
31,2010-04-02,Royal Challengers Bangalore,"Punjab Cricket Association Stadium, Mohali",45,27,8,0,166.67,c JH Kallis b DW Steyn,3
34,2010-04-04,Kolkata Knight Riders,Eden Gardens,38,22,2,2,172.73,c DJ Hussey b SE Bond,3
38,2010-04-07,Rajasthan Royals,Sawai Mansingh Stadium,9,7,1,0,128.57,c YK Pathan b SK Trivedi,3
41,2010-04-09,Mumbai Indians,"Punjab Cricket Association Stadium, Mohali",56,42,6,1,133.33,c S Dhawan b SL Malinga,3
44,2010-04-11,Delhi Daredevils,Feroz Shah Kotla,33,30,4,0,110.0,b PD Collingwood,3
51,2010-04-16,Deccan Chargers,Himachal Pradesh Cricket Association Stadium,52,37,9,1,140.54,c PP Ojha b R Sharma,3
54,2010-04-18,Chennai Super Kings,Himachal Pradesh Cricket Association Stadium,33,24,5,0,137.5,b R Ashwin,3
