innings,team,wicket_number,player_out,score,over
1,Rajasthan Royals,1,RJ Quiney,22,2.1
1,Rajasthan Royals,2,SA Asnodkar,28,3.5
1,Rajasthan Royals,3,NV Ojha,28,4.3
1,Rajasthan Royals,4,J Botha,42,6.3
1,Rajasthan Royals,5,NK Patel,59,10.2
1,Rajasthan Royals,6,YK Pathan,62,11.5
1,Rajasthan Royals,7,T Henderson,62,12.2
1,Rajasthan Royals,8,RA Jadeja,92,18.2
1,Rajasthan Royals,9,SK Warne,99,20.3
2,Kolkata Knight Riders,1,SC Ganguly,9,1.6
2,Kolkata Knight Riders,2,BB McCullum,9,2.1
2,Kolkata Knight Riders,3,Yashpal Singh,21,5.6
2,Kolkata Knight Riders,4,BJ Hodge,30,8.1
2,Kolkata Knight Riders,5,DJ Hussey,37,10.1
2,Kolkata Knight Riders,6,SS Shaikh,45,12.3
