innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Kolkata Knight Riders,AB Agarkar,4.0,0,15,2,3.75,15,0,0
1,Kolkata Knight Riders,AB Dinda,4.0,0,12,0,3.0,17,1,0
1,Kolkata Knight Riders,BJ Hodge,1.0,0,22,0,22.0,0,0,0
1,Kolkata Knight Riders,CK Langeveldt,4.0,0,15,3,3.75,16,1,0
1,Kolkata Knight Riders,LR Shukla,4.0,0,20,0,5.0,13,1,0
1,Kolkata Knight Riders,SS Sarkar,3.0,0,15,1,5.0,4,0,0
2,Rajasthan Royals,A Singh,3.3,0,19,1,5.43,11,0,0
2,Rajasthan Royals,J Botha,4.0,0,19,2,4.75,13,0,0
2,Rajasthan Royals,MM Patel,4.0,0,14,2,3.5,19,0,1
2,Rajasthan Royals,RA Jadeja,2.0,0,13,0,6.5,4,0,0
2,Rajasthan Royals,SK Warne,4.0,0,24,0,6.0,10,1,0
2,Rajasthan Royals,T Henderson,2.0,0,10,0,5.0,5,0,0
