match_number,date,opponent,catches,stumpings,run_outs
5,2011-04-10,Kings XI Punjab,2,0,0
21,2011-04-20,Mumbai Indians,1,0,0
35,2011-04-29,Royal Challengers Bangalore,1,0,0
53,2011-05-10,Deccan Chargers,1,0,0
68,2011-05-21,Delhi Daredevils,1,0,0
