innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Rajasthan Royals,AM Rahane,9,10,1,0,90.0,c AD Nath b AJ Tye,1
1,Rajasthan Royals,JC Buttler,82,58,9,1,141.38,st KL Rahul b Mujeeb Ur Rahman,2
1,Rajasthan Royals,K Gowtham,8,6,0,1,133.33,c MK Tiwary b MP Stoinis,3
1,Rajasthan Royals,SV Samson,22,18,1,1,122.22,c MK Tiwary b Mujeeb Ur Rahman,4
1,Rajasthan Royals,BA Stokes,14,11,1,0,127.27,c R Ashwin b AJ Tye,5
1,Rajasthan Royals,STR Binny,11,7,0,1,157.14,run out (),6
1,Rajasthan Royals,MK Lomror,9,9,1,0,100.0,not out,7
1,Rajasthan Royals,JC Archer,0,1,0,0,0.0,c MK Tiwary b AJ Tye,8
1,Rajasthan Royals,JD Unadkat,0,1,0,0,0.0,c KK Nair b AJ Tye,9
2,Kings XI Punjab,KL Rahul,95,70,11,2,135.71,not out,1
2,Kings XI Punjab,CH Gayle,1,1,0,0,100.0,st JC Buttler b K Gowtham,2
2,Kings XI Punjab,R Ashwin,0,2,0,0,0.0,b K Gowtham,3
2,Kings XI Punjab,KK Nair,3,5,0,0,60.0,c JD Unadkat b JC Archer,4
2,Kings XI Punjab,AD Nath,9,13,1,0,69.23,c K Gowtham b IS Sodhi,5
2,Kings XI Punjab,MK Tiwary,7,8,0,0,87.5,c AM Rahane b BA Stokes,6
2,Kings XI Punjab,AR Patel,9,5,1,0,180.0,run out (),7
2,Kings XI Punjab,MP Stoinis,11,16,0,0,68.75,c K Gowtham b JD Unadkat,8
2,Kings XI Punjab,AJ Tye,1,1,0,0,100.0,not out,9
